Year,State,Description,Units,type,Chemical Name,Value,CV (%),Carcinogen,Hormone Disruptor,Neurotoxins,Developmental or Reproductive Toxins,Bee Toxins,Human Toxins
2016,FLORIDA, MEASURED IN PCT OF AREA BEARING, AVG, FUNGICIDE,AZOXYSTROBIN,95,NA,NA,NA,NA,NA,NA,NA
2016,FLORIDA, MEASURED IN PCT OF AREA BEARING, AVG, FUNGICIDE,BACILLUS SUBTILIS,(D),NA,NA,NA,NA,NA,NA,NA
2016,FLORIDA, MEASURED IN PCT OF AREA BEARING, AVG, FUNGICIDE,BLAD,(D),NA,NA,NA,NA,NA,NA,NA
2016,FLORIDA, MEASURED IN PCT OF AREA BEARING, AVG, FUNGICIDE,BOSCALID,(D),NA,POSSIBLE,POSSIBLE,NA,NA,NA,SLIGHT
2016,FLORIDA, MEASURED IN PCT OF AREA BEARING, AVG, FUNGICIDE,CAPTAN,99,NA,KNOWN,KNOWN,NA,NA,NA,HIGH
2016,FLORIDA, MEASURED IN PCT OF AREA BEARING, AVG, FUNGICIDE,CHLOROTHALONIL,(D),NA,NA,NA,NA,NA,NA,NA
2016,FLORIDA, MEASURED IN PCT OF AREA BEARING, AVG, FUNGICIDE,COPPER HYDROXIDE,(D),NA,NA,NA,NA,NA,NA,NA
2016,FLORIDA, MEASURED IN PCT OF AREA BEARING, AVG, FUNGICIDE,CYAZOFAMID,(D),NA,NA,NA,NA,NA,NA,NA
2016,FLORIDA, MEASURED IN PCT OF AREA BEARING, AVG, FUNGICIDE,CYFLUFENAMID,11,NA,NA,NA,NA,NA,NA,NA
2016,FLORIDA, MEASURED IN PCT OF AREA BEARING, AVG, FUNGICIDE,CYPRODINIL,97,NA,NA,NA,NA,NA,NA,NA
2016,FLORIDA, MEASURED IN PCT OF AREA BEARING, AVG, FUNGICIDE,DIFENOCONAZOLE,(D),NA,NA,NA,NA,NA,NA,NA
2016,FLORIDA, MEASURED IN PCT OF AREA BEARING, AVG, FUNGICIDE,FENHEXAMID,(D),NA,NA,NA,NA,NA,NA,NA
2016,FLORIDA, MEASURED IN PCT OF AREA BEARING, AVG, FUNGICIDE,FLUDIOXONIL,97,NA,NA,NA,NA,NA,SLIGHT,NA
2016,FLORIDA, MEASURED IN PCT OF AREA BEARING, AVG, FUNGICIDE,FLUXAPYROXAD,(D),NA,NA,NA,NA,NA,NA,NA
2016,FLORIDA, MEASURED IN PCT OF AREA BEARING, AVG, FUNGICIDE,IPRODIONE,(D),NA,KNOWN,KNOWN,NA,NA,NA,HIGH
2016,FLORIDA, MEASURED IN PCT OF AREA BEARING, AVG, FUNGICIDE,ISOFETAMID,62,NA,NA,NA,NA,NA,NA,NA
2016,FLORIDA, MEASURED IN PCT OF AREA BEARING, AVG, FUNGICIDE,MANCOZEB,(D),NA,NA,NA,NA,NA,NA,NA
2016,FLORIDA, MEASURED IN PCT OF AREA BEARING, AVG, FUNGICIDE,MEFENOXAM,(D),NA,NA,NA,NA,NA,NA,NA
2016,FLORIDA, MEASURED IN PCT OF AREA BEARING, AVG, FUNGICIDE,MYCLOBUTANIL,(D),NA,NA,NA,NA,PRESENT,NA,HIGH
2016,FLORIDA, MEASURED IN PCT OF AREA BEARING, AVG, FUNGICIDE,PENTHIOPYRAD,(D),NA,NA,NA,NA,NA,NA,NA
2016,FLORIDA, MEASURED IN PCT OF AREA BEARING, AVG, FUNGICIDE,POLYOXIN D ZINC SALT,(D),NA,NA,NA,NA,NA,NA,NA
2016,FLORIDA, MEASURED IN PCT OF AREA BEARING, AVG, FUNGICIDE,POTASSIUM BICARBON.,(D),NA,NA,NA,NA,NA,NA,NA
2016,FLORIDA, MEASURED IN PCT OF AREA BEARING, AVG, FUNGICIDE,PROPICONAZOLE,(D),NA,POSSIBLE,POSSIBLE,NA,PRESENT,SLIGHT,HIGH
2016,FLORIDA, MEASURED IN PCT OF AREA BEARING, AVG, FUNGICIDE,PYRACLOSTROBIN,(D),NA,NA,NA,NA,NA,SLIGHT,NA
2016,FLORIDA, MEASURED IN PCT OF AREA BEARING, AVG, FUNGICIDE,PYRIMETHANIL,(D),NA,POSSIBLE,POSSIBLE,NA,NA,SLIGHT,MODERATE
2016,FLORIDA, MEASURED IN PCT OF AREA BEARING, AVG, FUNGICIDE,QUINOLINE,(D),NA,NA,NA,NA,NA,NA,NA
2016,FLORIDA, MEASURED IN PCT OF AREA BEARING, AVG, FUNGICIDE,STREPTOMYCES LYDICUS,(D),NA,NA,NA,NA,NA,NA,NA
2016,FLORIDA, MEASURED IN PCT OF AREA BEARING, AVG, FUNGICIDE,SULFUR,(D),NA,NA,NA,NA,NA,NA,NA
2016,FLORIDA, MEASURED IN PCT OF AREA BEARING, AVG, FUNGICIDE,TETRACONAZOLE,(D),NA,NA,NA,NA,NA,NA,NA
2016,FLORIDA, MEASURED IN PCT OF AREA BEARING, AVG, FUNGICIDE,THIOPHANATE-METHYL,98,NA,NA,NA,NA,NA,NA,NA
2016,FLORIDA, MEASURED IN PCT OF AREA BEARING, AVG, FUNGICIDE,THIRAM,(D),NA,NA,NA,NA,NA,NA,NA
2016,FLORIDA, MEASURED IN PCT OF AREA BEARING, AVG, FUNGICIDE,TOTAL,100,NA,NA,NA,NA,NA,NA,NA
2016,FLORIDA, MEASURED IN PCT OF AREA BEARING, AVG, FUNGICIDE,TRIFLUMIZOLE,(D),NA,NA,NA,NA,NA,SLIGHT,NA
2016,FLORIDA, MEASURED IN PCT OF AREA BEARING, AVG, HERBICIDE,FLUMIOXAZIN,(D),NA,NA,NA,NA,NA,NA,NA
2016,FLORIDA, MEASURED IN PCT OF AREA BEARING, AVG, HERBICIDE,GLYPHOSATE ISO. SALT,(D),NA,NA,NA,NA,NA,NA,NA
2016,FLORIDA, MEASURED IN PCT OF AREA BEARING, AVG, HERBICIDE,HALOSULFURON-METHYL,(D),NA,NA,NA,NA,NA,NA,NA
2016,FLORIDA, MEASURED IN PCT OF AREA BEARING, AVG, HERBICIDE,PARAQUAT,(D),NA,NA,NA,NA,NA,NA,NA
2016,FLORIDA, MEASURED IN PCT OF AREA BEARING, AVG, HERBICIDE,TOTAL,(D),NA,NA,NA,NA,NA,NA,NA
2016,FLORIDA, MEASURED IN PCT OF AREA BEARING, AVG, INSECTICIDE,ABAMECTIN,(D),NA,NA,NA,NA,NA,NA,NA
2016,FLORIDA, MEASURED IN PCT OF AREA BEARING, AVG, INSECTICIDE,ACEQUINOCYL,(D),NA,NA,NA,NA,NA,NA,NA
2016,FLORIDA, MEASURED IN PCT OF AREA BEARING, AVG, INSECTICIDE,ACETAMIPRID,(D),NA,NA,NA,NA,NA,MODERATE,NA
2016,FLORIDA, MEASURED IN PCT OF AREA BEARING, AVG, INSECTICIDE,BIFENAZATE,96,NA,NA,NA,NA,NA,MODERATE,NA
2016,FLORIDA, MEASURED IN PCT OF AREA BEARING, AVG, INSECTICIDE,BIFENTHRIN,44,NA,POSSIBLE,POSSIBLE,NA,PRESENT,HIGH,HIGH
2016,FLORIDA, MEASURED IN PCT OF AREA BEARING, AVG, INSECTICIDE,BT KURSTAK ABTS-1857,(D),NA,NA,NA,NA,NA,NA,NA
2016,FLORIDA, MEASURED IN PCT OF AREA BEARING, AVG, INSECTICIDE,BT KURSTAKI ABTS-351,(D),NA,NA,NA,NA,NA,NA,NA
2016,FLORIDA, MEASURED IN PCT OF AREA BEARING, AVG, INSECTICIDE,BURKHOLDERIA A396 CELLS & MEDIA,(D),NA,NA,NA,NA,NA,NA,NA
2016,FLORIDA, MEASURED IN PCT OF AREA BEARING, AVG, INSECTICIDE,CHLORANTRANILIPROLE,94,NA,NA,NA,NA,NA,NA,NA
2016,FLORIDA, MEASURED IN PCT OF AREA BEARING, AVG, INSECTICIDE,CHROMOBAC SUBTSUGAE PRAA4-1 CELLS AND SPENT MEDIA,(D),NA,NA,NA,NA,NA,NA,NA
2016,FLORIDA, MEASURED IN PCT OF AREA BEARING, AVG, INSECTICIDE,NA,(D),NA,NA,NA,NA,NA,NA,NA
2016,FLORIDA, MEASURED IN PCT OF AREA BEARING, AVG, INSECTICIDE,ENDOSULFAN,(D),NA,NA,NA,NA,NA,NA,NA
2016,FLORIDA, MEASURED IN PCT OF AREA BEARING, AVG, INSECTICIDE,ETOXAZOLE,(D),NA,NA,NA,NA,NA,NA,NA
2016,FLORIDA, MEASURED IN PCT OF AREA BEARING, AVG, INSECTICIDE,FENPYROXIMATE,(D),NA,NA,NA,NA,NA,NA,NA
2016,FLORIDA, MEASURED IN PCT OF AREA BEARING, AVG, INSECTICIDE,FLONICAMID,(D),NA,NA,NA,NA,NA,NA,NA
2016,FLORIDA, MEASURED IN PCT OF AREA BEARING, AVG, INSECTICIDE,FLUBENDIAMIDE,(D),NA,NA,NA,NA,NA,NA,NA
2016,FLORIDA, MEASURED IN PCT OF AREA BEARING, AVG, INSECTICIDE,HEXYTHIAZOX,(D),NA,PROBABLE,PROBABLE,NA,NA,NA,SLIGHT
2016,FLORIDA, MEASURED IN PCT OF AREA BEARING, AVG, INSECTICIDE,MALATHION,(D),NA,POSSIBLE,POSSIBLE,PRESENT,NA,HIGH,HIGH
2016,FLORIDA, MEASURED IN PCT OF AREA BEARING, AVG, INSECTICIDE,MUSTARD OIL,(D),NA,NA,NA,NA,NA,NA,NA
2016,FLORIDA, MEASURED IN PCT OF AREA BEARING, AVG, INSECTICIDE,"NALED",(D),NA,NA,NA,NA,NA,NA,NA
2016,FLORIDA, MEASURED IN PCT OF AREA BEARING, AVG, INSECTICIDE,"NEEM OIL, CLAR. HYD.",(D),NA,NA,NA,NA,NA,NA,NA
2016,FLORIDA, MEASURED IN PCT OF AREA BEARING, AVG, INSECTICIDE,NOVALURON,96,NA,NA,NA,NA,NA,NA,NA
2016,FLORIDA, MEASURED IN PCT OF AREA BEARING, AVG, INSECTICIDE,PIPERONYL BUTOXIDE,(D),NA,POSSIBLE,POSSIBLE,NA,NA,MODERATE,MODERATE
2016,FLORIDA, MEASURED IN PCT OF AREA BEARING, AVG, INSECTICIDE,PYRETHRINS,(D),NA,NA,NA,NA,NA,NA,NA
2016,FLORIDA, MEASURED IN PCT OF AREA BEARING, AVG, INSECTICIDE,SPINETORAM,(D),NA,NA,NA,NA,NA,NA,NA
2016,FLORIDA, MEASURED IN PCT OF AREA BEARING, AVG, INSECTICIDE,SPIROMESIFEN,(D),NA,NA,NA,NA,NA,NA,NA
2016,FLORIDA, MEASURED IN PCT OF AREA BEARING, AVG, INSECTICIDE,SULFOXAFLOR,(D),NA,NA,NA,NA,NA,NA,NA
2016,FLORIDA, MEASURED IN PCT OF AREA BEARING, AVG, INSECTICIDE,THIAMETHOXAM,(D),NA,NA,NA,NA,NA,HIGH,NA
2016,FLORIDA, MEASURED IN PCT OF AREA BEARING, AVG, INSECTICIDE,TOTAL,99,NA,NA,NA,NA,NA,NA,NA
2016,FLORIDA, MEASURED IN PCT OF AREA BEARING, AVG, OTHER,ACIBENZOLAR-S-METHYL,(D),NA,NA,NA,NA,NA,NA,NA
2016,FLORIDA, MEASURED IN PCT OF AREA BEARING, AVG, OTHER,CAPSAICIN,(D),NA,NA,NA,NA,NA,NA,NA
2016,FLORIDA, MEASURED IN PCT OF AREA BEARING, AVG, OTHER,CHLOROPICRIN,(D),NA,NA,NA,NA,NA,NA,NA
2016,FLORIDA, MEASURED IN PCT OF AREA BEARING, AVG, OTHER,DICHLOROPROPENE,(D),NA,NA,NA,NA,NA,NA,NA
2016,FLORIDA, MEASURED IN PCT OF AREA BEARING, AVG, OTHER,HARPIN A B PROTEIN,(D),NA,NA,NA,NA,NA,NA,NA
2016,FLORIDA, MEASURED IN PCT OF AREA BEARING, AVG, OTHER,MINERAL OIL,(D),NA,NA,NA,NA,NA,NA,NA
2016,FLORIDA, MEASURED IN PCT OF AREA BEARING, AVG, OTHER,REYNOUTRIA SACHALINE,(D),NA,NA,NA,NA,NA,NA,NA
2016,FLORIDA, MEASURED IN PCT OF AREA BEARING, AVG, OTHER,TOTAL,(D),NA,NA,NA,NA,NA,NA,NA
2016,OREGON, MEASURED IN LB,NA, FUNGICIDE,BOSCALID,(D),NA,POSSIBLE,POSSIBLE,NA,NA,NA,SLIGHT
2016,OREGON, MEASURED IN LB,NA, FUNGICIDE,CAPTAN,(D),NA,KNOWN,KNOWN,NA,NA,NA,HIGH
2016,OREGON, MEASURED IN LB,NA, FUNGICIDE,CYPRODINIL,(D),NA,NA,NA,NA,NA,NA,NA
2016,OREGON, MEASURED IN LB,NA, FUNGICIDE,FENHEXAMID,(D),NA,NA,NA,NA,NA,NA,NA
2016,OREGON, MEASURED IN LB,NA, FUNGICIDE,FLUDIOXONIL,(D),NA,NA,NA,NA,NA,SLIGHT,NA
2016,OREGON, MEASURED IN LB,NA, FUNGICIDE,MYCLOBUTANIL,(D),NA,NA,NA,NA,PRESENT,NA,HIGH
2016,OREGON, MEASURED IN LB,NA, FUNGICIDE,PYRACLOSTROBIN,(D),NA,NA,NA,NA,NA,SLIGHT,NA
2016,OREGON, MEASURED IN LB,NA, FUNGICIDE,TOTAL,"2,700",NA,NA,NA,NA,NA,NA,NA
2016,OREGON, MEASURED IN LB,NA, HERBICIDE,CLETHODIM,(D),NA,NA,NA,NA,NA,NA,NA
2016,OREGON, MEASURED IN LB,NA, HERBICIDE,CLOPYRALID MONO SALT,(D),NA,NA,NA,NA,NA,NA,NA
2016,OREGON, MEASURED IN LB,NA, HERBICIDE,FLUMIOXAZIN,(D),NA,NA,NA,NA,NA,NA,NA
2016,OREGON, MEASURED IN LB,NA, HERBICIDE,OXYFLUORFEN,(D),NA,NA,NA,NA,NA,NA,NA
2016,OREGON, MEASURED IN LB,NA, HERBICIDE,SIMAZINE,(D),NA,NA,NA,NA,NA,NA,NA
2016,OREGON, MEASURED IN LB,NA, HERBICIDE,SULFENTRAZONE,(D),NA,NA,NA,NA,NA,NA,NA
2016,OREGON, MEASURED IN LB,NA, HERBICIDE,TERBACIL,(D),NA,NA,NA,NA,NA,NA,NA
2016,OREGON, MEASURED IN LB,NA, HERBICIDE,TOTAL,(D),NA,NA,NA,NA,NA,NA,NA
2016,OREGON, MEASURED IN LB,NA, INSECTICIDE,BIFENTHRIN,(D),NA,POSSIBLE,POSSIBLE,NA,PRESENT,HIGH,HIGH
2016,OREGON, MEASURED IN LB,NA, INSECTICIDE,BT KURSTAKI ABTS-351,(NA),NA,NA,NA,NA,NA,NA,NA
2016,OREGON, MEASURED IN LB,NA, INSECTICIDE,FERRIC SODIUM EDTA,(D),NA,NA,NA,NA,NA,NA,NA
2016,OREGON, MEASURED IN LB,NA, INSECTICIDE,MALATHION,(D),NA,POSSIBLE,POSSIBLE,PRESENT,NA,HIGH,HIGH
2016,OREGON, MEASURED IN LB,NA, INSECTICIDE,SPINETORAM,(D),NA,NA,NA,NA,NA,NA,NA
2016,OREGON, MEASURED IN LB,NA, INSECTICIDE,TOTAL,800,NA,NA,NA,NA,NA,NA,NA
2016,OREGON, MEASURED IN LB,NA, OTHER,HYDROGEN PEROXIDE,(D),NA,NA,NA,NA,NA,NA,NA
2016,OREGON, MEASURED IN LB,NA, OTHER,TOTAL,(D),NA,NA,NA,NA,NA,NA,NA
2016,OREGON, MEASURED IN LB / ACRE / APPLICATION, AVG, FUNGICIDE,BOSCALID,(D),NA,POSSIBLE,POSSIBLE,NA,NA,NA,SLIGHT
2016,OREGON, MEASURED IN LB / ACRE / APPLICATION, AVG, FUNGICIDE,CAPTAN,(D),NA,KNOWN,KNOWN,NA,NA,NA,HIGH
2016,OREGON, MEASURED IN LB / ACRE / APPLICATION, AVG, FUNGICIDE,CYPRODINIL,(D),NA,NA,NA,NA,NA,NA,NA
2016,OREGON, MEASURED IN LB / ACRE / APPLICATION, AVG, FUNGICIDE,FENHEXAMID,(D),NA,NA,NA,NA,NA,NA,NA
2016,OREGON, MEASURED IN LB / ACRE / APPLICATION, AVG, FUNGICIDE,FLUDIOXONIL,(D),NA,NA,NA,NA,NA,SLIGHT,NA
2016,OREGON, MEASURED IN LB / ACRE / APPLICATION, AVG, FUNGICIDE,MYCLOBUTANIL,(D),NA,NA,NA,NA,PRESENT,NA,HIGH
2016,OREGON, MEASURED IN LB / ACRE / APPLICATION, AVG, FUNGICIDE,PYRACLOSTROBIN,(D),NA,NA,NA,NA,NA,SLIGHT,NA
2016,OREGON, MEASURED IN LB / ACRE / APPLICATION, AVG, HERBICIDE,CLETHODIM,(D),NA,NA,NA,NA,NA,NA,NA
2016,OREGON, MEASURED IN LB / ACRE / APPLICATION, AVG, HERBICIDE,CLOPYRALID MONO SALT,(D),NA,NA,NA,NA,NA,NA,NA
2016,OREGON, MEASURED IN LB / ACRE / APPLICATION, AVG, HERBICIDE,FLUMIOXAZIN,(D),NA,NA,NA,NA,NA,NA,NA
2016,OREGON, MEASURED IN LB / ACRE / APPLICATION, AVG, HERBICIDE,OXYFLUORFEN,(D),NA,NA,NA,NA,NA,NA,NA
2016,OREGON, MEASURED IN LB / ACRE / APPLICATION, AVG, HERBICIDE,SIMAZINE,(D),NA,NA,NA,NA,NA,NA,NA
2016,OREGON, MEASURED IN LB / ACRE / APPLICATION, AVG, HERBICIDE,SULFENTRAZONE,(D),NA,NA,NA,NA,NA,NA,NA
2016,OREGON, MEASURED IN LB / ACRE / APPLICATION, AVG, HERBICIDE,TERBACIL,(D),NA,NA,NA,NA,NA,NA,NA
2016,OREGON, MEASURED IN LB / ACRE / APPLICATION, AVG, INSECTICIDE,BIFENTHRIN,(D),NA,POSSIBLE,POSSIBLE,NA,PRESENT,HIGH,HIGH
2016,OREGON, MEASURED IN LB / ACRE / APPLICATION, AVG, INSECTICIDE,BT KURSTAKI ABTS-351,(NA),NA,NA,NA,NA,NA,NA,NA
2016,OREGON, MEASURED IN LB / ACRE / APPLICATION, AVG, INSECTICIDE,FERRIC SODIUM EDTA,(D),NA,NA,NA,NA,NA,NA,NA
2016,OREGON, MEASURED IN LB / ACRE / APPLICATION, AVG, INSECTICIDE,MALATHION,(D),NA,POSSIBLE,POSSIBLE,PRESENT,NA,HIGH,HIGH
2016,OREGON, MEASURED IN LB / ACRE / APPLICATION, AVG, INSECTICIDE,SPINETORAM,(D),NA,NA,NA,NA,NA,NA,NA
2016,OREGON, MEASURED IN LB / ACRE / APPLICATION, AVG, OTHER,HYDROGEN PEROXIDE,(D),NA,NA,NA,NA,NA,NA,NA
2016,OREGON, MEASURED IN LB / ACRE / YEAR, AVG, FUNGICIDE,BOSCALID,(D),NA,POSSIBLE,POSSIBLE,NA,NA,NA,SLIGHT
2016,OREGON, MEASURED IN LB / ACRE / YEAR, AVG, FUNGICIDE,CAPTAN,(D),NA,KNOWN,KNOWN,NA,NA,NA,HIGH
2016,OREGON, MEASURED IN LB / ACRE / YEAR, AVG, FUNGICIDE,CYPRODINIL,(D),NA,NA,NA,NA,NA,NA,NA
2016,OREGON, MEASURED IN LB / ACRE / YEAR, AVG, FUNGICIDE,FENHEXAMID,(D),NA,NA,NA,NA,NA,NA,NA
2016,OREGON, MEASURED IN LB / ACRE / YEAR, AVG, FUNGICIDE,FLUDIOXONIL,(D),NA,NA,NA,NA,NA,SLIGHT,NA
2016,OREGON, MEASURED IN LB / ACRE / YEAR, AVG, FUNGICIDE,MYCLOBUTANIL,(D),NA,NA,NA,NA,PRESENT,NA,HIGH
2016,OREGON, MEASURED IN LB / ACRE / YEAR, AVG, FUNGICIDE,PYRACLOSTROBIN,(D),NA,NA,NA,NA,NA,SLIGHT,NA
2016,OREGON, MEASURED IN LB / ACRE / YEAR, AVG, HERBICIDE,CLETHODIM,(D),NA,NA,NA,NA,NA,NA,NA
2016,OREGON, MEASURED IN LB / ACRE / YEAR, AVG, HERBICIDE,CLOPYRALID MONO SALT,(D),NA,NA,NA,NA,NA,NA,NA
2016,OREGON, MEASURED IN LB / ACRE / YEAR, AVG, HERBICIDE,FLUMIOXAZIN,(D),NA,NA,NA,NA,NA,NA,NA
2016,OREGON, MEASURED IN LB / ACRE / YEAR, AVG, HERBICIDE,OXYFLUORFEN,(D),NA,NA,NA,NA,NA,NA,NA
2016,OREGON, MEASURED IN LB / ACRE / YEAR, AVG, HERBICIDE,SIMAZINE,(D),NA,NA,NA,NA,NA,NA,NA
2016,OREGON, MEASURED IN LB / ACRE / YEAR, AVG, HERBICIDE,SULFENTRAZONE,(D),NA,NA,NA,NA,NA,NA,NA
2016,OREGON, MEASURED IN LB / ACRE / YEAR, AVG, HERBICIDE,TERBACIL,(D),NA,NA,NA,NA,NA,NA,NA
2016,OREGON, MEASURED IN LB / ACRE / YEAR, AVG, INSECTICIDE,BIFENTHRIN,(D),NA,POSSIBLE,POSSIBLE,NA,PRESENT,HIGH,HIGH
2016,OREGON, MEASURED IN LB / ACRE / YEAR, AVG, INSECTICIDE,BT KURSTAKI ABTS-351,(NA),NA,NA,NA,NA,NA,NA,NA
2016,OREGON, MEASURED IN LB / ACRE / YEAR, AVG, INSECTICIDE,FERRIC SODIUM EDTA,(D),NA,NA,NA,NA,NA,NA,NA
2016,OREGON, MEASURED IN LB / ACRE / YEAR, AVG, INSECTICIDE,MALATHION,(D),NA,POSSIBLE,POSSIBLE,PRESENT,NA,HIGH,HIGH
2016,OREGON, MEASURED IN LB / ACRE / YEAR, AVG, INSECTICIDE,SPINETORAM,(D),NA,NA,NA,NA,NA,NA,NA
2016,OREGON, MEASURED IN LB / ACRE / YEAR, AVG, OTHER,HYDROGEN PEROXIDE,(D),NA,NA,NA,NA,NA,NA,NA
2016,OREGON, MEASURED IN NUMBER, AVG, FUNGICIDE,BOSCALID,(D),NA,POSSIBLE,POSSIBLE,NA,NA,NA,SLIGHT
2016,OREGON, MEASURED IN NUMBER, AVG, FUNGICIDE,CAPTAN,(D),NA,KNOWN,KNOWN,NA,NA,NA,HIGH
2016,OREGON, MEASURED IN NUMBER, AVG, FUNGICIDE,CYPRODINIL,(D),NA,NA,NA,NA,NA,NA,NA
2016,OREGON, MEASURED IN NUMBER, AVG, FUNGICIDE,FENHEXAMID,(D),NA,NA,NA,NA,NA,NA,NA
2016,OREGON, MEASURED IN NUMBER, AVG, FUNGICIDE,FLUDIOXONIL,(D),NA,NA,NA,NA,NA,SLIGHT,NA
2016,OREGON, MEASURED IN NUMBER, AVG, FUNGICIDE,MYCLOBUTANIL,(D),NA,NA,NA,NA,PRESENT,NA,HIGH
2016,OREGON, MEASURED IN NUMBER, AVG, FUNGICIDE,PYRACLOSTROBIN,(D),NA,NA,NA,NA,NA,SLIGHT,NA
2016,OREGON, MEASURED IN NUMBER, AVG, HERBICIDE,CLETHODIM,(D),NA,NA,NA,NA,NA,NA,NA
2016,OREGON, MEASURED IN NUMBER, AVG, HERBICIDE,CLOPYRALID MONO SALT,(D),NA,NA,NA,NA,NA,NA,NA
2016,OREGON, MEASURED IN NUMBER, AVG, HERBICIDE,FLUMIOXAZIN,(D),NA,NA,NA,NA,NA,NA,NA
2016,OREGON, MEASURED IN NUMBER, AVG, HERBICIDE,OXYFLUORFEN,(D),NA,NA,NA,NA,NA,NA,NA
2016,OREGON, MEASURED IN NUMBER, AVG, HERBICIDE,SIMAZINE,(D),NA,NA,NA,NA,NA,NA,NA
2016,OREGON, MEASURED IN NUMBER, AVG, HERBICIDE,SULFENTRAZONE,(D),NA,NA,NA,NA,NA,NA,NA
2016,OREGON, MEASURED IN NUMBER, AVG, HERBICIDE,TERBACIL,(D),NA,NA,NA,NA,NA,NA,NA
2016,OREGON, MEASURED IN NUMBER, AVG, INSECTICIDE,BIFENTHRIN,(D),NA,POSSIBLE,POSSIBLE,NA,PRESENT,HIGH,HIGH
2016,OREGON, MEASURED IN NUMBER, AVG, INSECTICIDE,BT KURSTAKI ABTS-351,(D),NA,NA,NA,NA,NA,NA,NA
2016,OREGON, MEASURED IN NUMBER, AVG, INSECTICIDE,FERRIC SODIUM EDTA,(D),NA,NA,NA,NA,NA,NA,NA
2016,OREGON, MEASURED IN NUMBER, AVG, INSECTICIDE,MALATHION,(D),NA,POSSIBLE,POSSIBLE,PRESENT,NA,HIGH,HIGH
2016,OREGON, MEASURED IN NUMBER, AVG, INSECTICIDE,SPINETORAM,(D),NA,NA,NA,NA,NA,NA,NA
2016,OREGON, MEASURED IN NUMBER, AVG, OTHER,HYDROGEN PEROXIDE,(D),NA,NA,NA,NA,NA,NA,NA
2016,OREGON, MEASURED IN PCT OF AREA BEARING, AVG, FUNGICIDE,BOSCALID,(D),NA,POSSIBLE,POSSIBLE,NA,NA,NA,SLIGHT
2016,OREGON, MEASURED IN PCT OF AREA BEARING, AVG, FUNGICIDE,CAPTAN,(D),NA,KNOWN,KNOWN,NA,NA,NA,HIGH
2016,OREGON, MEASURED IN PCT OF AREA BEARING, AVG, FUNGICIDE,CYPRODINIL,(D),NA,NA,NA,NA,NA,NA,NA
2016,OREGON, MEASURED IN PCT OF AREA BEARING, AVG, FUNGICIDE,FENHEXAMID,(D),NA,NA,NA,NA,NA,NA,NA
2016,OREGON, MEASURED IN PCT OF AREA BEARING, AVG, FUNGICIDE,FLUDIOXONIL,(D),NA,NA,NA,NA,NA,SLIGHT,NA
2016,OREGON, MEASURED IN PCT OF AREA BEARING, AVG, FUNGICIDE,MYCLOBUTANIL,(D),NA,NA,NA,NA,PRESENT,NA,HIGH
2016,OREGON, MEASURED IN PCT OF AREA BEARING, AVG, FUNGICIDE,PYRACLOSTROBIN,(D),NA,NA,NA,NA,NA,SLIGHT,NA
2016,OREGON, MEASURED IN PCT OF AREA BEARING, AVG, FUNGICIDE,TOTAL,86,NA,NA,NA,NA,NA,NA,NA
2016,OREGON, MEASURED IN PCT OF AREA BEARING, AVG, HERBICIDE,CLETHODIM,(D),NA,NA,NA,NA,NA,NA,NA
2016,OREGON, MEASURED IN PCT OF AREA BEARING, AVG, HERBICIDE,CLOPYRALID MONO SALT,(D),NA,NA,NA,NA,NA,NA,NA
2016,OREGON, MEASURED IN PCT OF AREA BEARING, AVG, HERBICIDE,FLUMIOXAZIN,(D),NA,NA,NA,NA,NA,NA,NA
2016,OREGON, MEASURED IN PCT OF AREA BEARING, AVG, HERBICIDE,OXYFLUORFEN,(D),NA,NA,NA,NA,NA,NA,NA
2016,OREGON, MEASURED IN PCT OF AREA BEARING, AVG, HERBICIDE,SIMAZINE,(D),NA,NA,NA,NA,NA,NA,NA
2016,OREGON, MEASURED IN PCT OF AREA BEARING, AVG, HERBICIDE,SULFENTRAZONE,(D),NA,NA,NA,NA,NA,NA,NA
2016,OREGON, MEASURED IN PCT OF AREA BEARING, AVG, HERBICIDE,TERBACIL,(D),NA,NA,NA,NA,NA,NA,NA
2016,OREGON, MEASURED IN PCT OF AREA BEARING, AVG, HERBICIDE,TOTAL,(D),NA,NA,NA,NA,NA,NA,NA
2016,OREGON, MEASURED IN PCT OF AREA BEARING, AVG, INSECTICIDE,BIFENTHRIN,(D),NA,POSSIBLE,POSSIBLE,NA,PRESENT,HIGH,HIGH
2016,OREGON, MEASURED IN PCT OF AREA BEARING, AVG, INSECTICIDE,BT KURSTAKI ABTS-351,(D),NA,NA,NA,NA,NA,NA,NA
2016,OREGON, MEASURED IN PCT OF AREA BEARING, AVG, INSECTICIDE,FERRIC SODIUM EDTA,(D),NA,NA,NA,NA,NA,NA,NA
2016,OREGON, MEASURED IN PCT OF AREA BEARING, AVG, INSECTICIDE,MALATHION,(D),NA,POSSIBLE,POSSIBLE,PRESENT,NA,HIGH,HIGH
2016,OREGON, MEASURED IN PCT OF AREA BEARING, AVG, INSECTICIDE,SPINETORAM,(D),NA,NA,NA,NA,NA,NA,NA
2016,OREGON, MEASURED IN PCT OF AREA BEARING, AVG, INSECTICIDE,TOTAL,42,NA,NA,NA,NA,NA,NA,NA
