Program,Year,Period,State,State ANSI,Items,Discription,Units,dname,type,Title,Chemical Name,Number,Value,CV (%),Carcinogen,Hormone Disruptor,Neurotoxins,Developmental or Reproductive Toxins,Bee Toxins,Human Toxins
SURVEY,2016,YEAR,WASHINGTON,53, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG,CHEMICAL, FUNGICIDE,"CHEMICAL, FUNGICIDE",PYRACLOSTROBIN, 99100,0.27,NA,NA,NA,NA,NA,slight,NA
SURVEY,2016,YEAR,WASHINGTON,53, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG,CHEMICAL, FUNGICIDE,"CHEMICAL, FUNGICIDE",PYRIMETHANIL, 288201,(D),NA,possible,suspected,NA,NA,slight,moderate
SURVEY,2016,YEAR,WASHINGTON,53, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG,CHEMICAL, INSECTICIDE,"CHEMICAL, INSECTICIDE",ACETAMIPRID, 99050,(D),NA,NA,NA,NA,NA,moderate,NA
SURVEY,2016,YEAR,WASHINGTON,53, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG,CHEMICAL, INSECTICIDE,"CHEMICAL, INSECTICIDE",BIFENTHRIN, 128825,(D),NA,possible,suspected,NA,present,high,high
SURVEY,2016,YEAR,WASHINGTON,53, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG,CHEMICAL, INSECTICIDE,"CHEMICAL, INSECTICIDE",THIAMETHOXAM, 60109,(D),NA,NA,NA,NA,NA,high,NA
SURVEY,2016,YEAR,WASHINGTON,53, BEARING - APPLICATIONS, MEASURED IN NUMBER, AVG,CHEMICAL, FUNGICIDE,"CHEMICAL, FUNGICIDE",BOSCALID, 128008,1.1,NA,possible,NA,NA,NA,NA,slight
SURVEY,2016,YEAR,WASHINGTON,53, BEARING - APPLICATIONS, MEASURED IN NUMBER, AVG,CHEMICAL, FUNGICIDE,"CHEMICAL, FUNGICIDE",CAPTAN, 81301,(D),NA,known,NA,NA,NA,NA,high
SURVEY,2016,YEAR,WASHINGTON,53, BEARING - APPLICATIONS, MEASURED IN NUMBER, AVG,CHEMICAL, FUNGICIDE,"CHEMICAL, FUNGICIDE",CYPRODINIL, 288202,(D),NA,NA,NA,NA,NA,NA,NA
SURVEY,2016,YEAR,WASHINGTON,53, BEARING - APPLICATIONS, MEASURED IN NUMBER, AVG,CHEMICAL, FUNGICIDE,"CHEMICAL, FUNGICIDE",FENHEXAMID, 90209,(D),NA,NA,NA,NA,NA,NA,NA
SURVEY,2016,YEAR,WASHINGTON,53, BEARING - APPLICATIONS, MEASURED IN NUMBER, AVG,CHEMICAL, FUNGICIDE,"CHEMICAL, FUNGICIDE",FLUDIOXONIL, 71503,(D),NA,NA,NA,NA,NA,slight,NA
SURVEY,2016,YEAR,WASHINGTON,53, BEARING - APPLICATIONS, MEASURED IN NUMBER, AVG,CHEMICAL, FUNGICIDE,"CHEMICAL, FUNGICIDE",IPRODIONE, 109801,(D),NA,known,suspected,NA,NA,NA,high
SURVEY,2016,YEAR,WASHINGTON,53, BEARING - APPLICATIONS, MEASURED IN NUMBER, AVG,CHEMICAL, FUNGICIDE,"CHEMICAL, FUNGICIDE",MYCLOBUTANIL, 128857,(D),NA,NA,suspected,NA,present,NA,high
SURVEY,2016,YEAR,WASHINGTON,53, BEARING - APPLICATIONS, MEASURED IN NUMBER, AVG,CHEMICAL, FUNGICIDE,"CHEMICAL, FUNGICIDE",PYRACLOSTROBIN, 99100,1.7,NA,NA,NA,NA,NA,slight,NA
SURVEY,2016,YEAR,WASHINGTON,53, BEARING - APPLICATIONS, MEASURED IN NUMBER, AVG,CHEMICAL, FUNGICIDE,"CHEMICAL, FUNGICIDE",PYRIMETHANIL, 288201,(D),NA,possible,suspected,NA,NA,slight,moderate
SURVEY,2016,YEAR,WASHINGTON,53, BEARING - APPLICATIONS, MEASURED IN NUMBER, AVG,CHEMICAL, INSECTICIDE,"CHEMICAL, INSECTICIDE",ACETAMIPRID, 99050,(D),NA,NA,NA,NA,NA,moderate,NA
SURVEY,2016,YEAR,WASHINGTON,53, BEARING - APPLICATIONS, MEASURED IN NUMBER, AVG,CHEMICAL, INSECTICIDE,"CHEMICAL, INSECTICIDE",BIFENTHRIN, 128825,(D),NA,possible,suspected,NA,present,high,high
SURVEY,2016,YEAR,WASHINGTON,53, BEARING - APPLICATIONS, MEASURED IN NUMBER, AVG,CHEMICAL, INSECTICIDE,"CHEMICAL, INSECTICIDE",THIAMETHOXAM, 60109,(D),NA,NA,NA,NA,NA,high,NA
SURVEY,2016,YEAR,WASHINGTON,53, BEARING - TREATED, MEASURED IN PCT OF AREA BEARING, AVG,CHEMICAL, FUNGICIDE,"CHEMICAL, FUNGICIDE",BOSCALID, 128008,53,NA,possible,NA,NA,NA,NA,slight
SURVEY,2016,YEAR,WASHINGTON,53, BEARING - TREATED, MEASURED IN PCT OF AREA BEARING, AVG,CHEMICAL, FUNGICIDE,"CHEMICAL, FUNGICIDE",CAPTAN, 81301,(D),NA,known,NA,NA,NA,NA,high
SURVEY,2016,YEAR,WASHINGTON,53, BEARING - TREATED, MEASURED IN PCT OF AREA BEARING, AVG,CHEMICAL, FUNGICIDE,"CHEMICAL, FUNGICIDE",CYPRODINIL, 288202,(D),NA,NA,NA,NA,NA,NA,NA
SURVEY,2016,YEAR,WASHINGTON,53, BEARING - TREATED, MEASURED IN PCT OF AREA BEARING, AVG,CHEMICAL, FUNGICIDE,"CHEMICAL, FUNGICIDE",FENHEXAMID, 90209,(D),NA,NA,NA,NA,NA,NA,NA
SURVEY,2016,YEAR,WASHINGTON,53, BEARING - TREATED, MEASURED IN PCT OF AREA BEARING, AVG,CHEMICAL, FUNGICIDE,"CHEMICAL, FUNGICIDE",FLUDIOXONIL, 71503,(D),NA,NA,NA,NA,NA,slight,NA
SURVEY,2016,YEAR,WASHINGTON,53, BEARING - TREATED, MEASURED IN PCT OF AREA BEARING, AVG,CHEMICAL, FUNGICIDE,"CHEMICAL, FUNGICIDE",IPRODIONE, 109801,(D),NA,known,suspected,NA,NA,NA,high
SURVEY,2016,YEAR,WASHINGTON,53, BEARING - TREATED, MEASURED IN PCT OF AREA BEARING, AVG,CHEMICAL, FUNGICIDE,"CHEMICAL, FUNGICIDE",MYCLOBUTANIL, 128857,(D),NA,NA,suspected,NA,present,NA,high
SURVEY,2016,YEAR,WASHINGTON,53, BEARING - TREATED, MEASURED IN PCT OF AREA BEARING, AVG,CHEMICAL, FUNGICIDE,"CHEMICAL, FUNGICIDE",PYRACLOSTROBIN, 99100,67,NA,NA,NA,NA,NA,slight,NA
SURVEY,2016,YEAR,WASHINGTON,53, BEARING - TREATED, MEASURED IN PCT OF AREA BEARING, AVG,CHEMICAL, FUNGICIDE,"CHEMICAL, FUNGICIDE",PYRIMETHANIL, 288201,(D),NA,possible,suspected,NA,NA,slight,moderate
SURVEY,2016,YEAR,WASHINGTON,53, BEARING - TREATED, MEASURED IN PCT OF AREA BEARING, AVG,CHEMICAL, INSECTICIDE,"CHEMICAL, INSECTICIDE",ACETAMIPRID, 99050,(D),NA,NA,NA,NA,NA,moderate,NA
SURVEY,2016,YEAR,WASHINGTON,53, BEARING - TREATED, MEASURED IN PCT OF AREA BEARING, AVG,CHEMICAL, INSECTICIDE,"CHEMICAL, INSECTICIDE",BIFENTHRIN, 128825,(D),NA,possible,suspected,NA,present,high,high
SURVEY,2016,YEAR,WASHINGTON,53, BEARING - TREATED, MEASURED IN PCT OF AREA BEARING, AVG,CHEMICAL, INSECTICIDE,"CHEMICAL, INSECTICIDE",THIAMETHOXAM, 60109,(D),NA,NA,NA,NA,NA,high,NA
