"Program","Year","Period","State","State ANSI","Strawberries","Items","Discription","Units","Status","Type","Chemicals Names","Number","Value","CV (%)"
0,2016,"YEAR","FLORIDA",12,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB / ACRE / YEAR"," AVG","CHEMICAL"," FUNGICIDE","BACILLUS SUBTILIS ",6479,"(NA)",NA
0,2016,"YEAR","FLORIDA",12,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB / ACRE / YEAR"," AVG","CHEMICAL"," FUNGICIDE","BLAD ",30006,"(D)",NA
0,2016,"YEAR","FLORIDA",12,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB / ACRE / YEAR"," AVG","CHEMICAL"," FUNGICIDE","BOSCALID ",128008,"(D)",NA
0,2016,"YEAR","FLORIDA",12,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB / ACRE / YEAR"," AVG","CHEMICAL"," FUNGICIDE","CAPTAN ",81301,"15.109",NA
0,2016,"YEAR","FLORIDA",12,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB / ACRE / YEAR"," AVG","CHEMICAL"," FUNGICIDE","CHLOROTHALONIL ",81901,"(D)",NA
0,2016,"YEAR","FLORIDA",12,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB / ACRE / YEAR"," AVG","CHEMICAL"," FUNGICIDE","COPPER HYDROXIDE ",23401,"(D)",NA
0,2016,"YEAR","FLORIDA",12,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB / ACRE / YEAR"," AVG","CHEMICAL"," FUNGICIDE","CYAZOFAMID ",85651,"(D)",NA
0,2016,"YEAR","FLORIDA",12,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB / ACRE / YEAR"," AVG","CHEMICAL"," FUNGICIDE","CYFLUFENAMID ",555550,"0.019",NA
0,2016,"YEAR","FLORIDA",12,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB / ACRE / YEAR"," AVG","CHEMICAL"," FUNGICIDE","CYPRODINIL ",288202,"0.666",NA
0,2016,"YEAR","FLORIDA",12,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB / ACRE / YEAR"," AVG","CHEMICAL"," FUNGICIDE","DIFENOCONAZOLE ",128847,"(D)",NA
0,2016,"YEAR","FLORIDA",12,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB / ACRE / YEAR"," AVG","CHEMICAL"," FUNGICIDE","FENHEXAMID ",90209,"(D)",NA
0,2016,"YEAR","FLORIDA",12,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB / ACRE / YEAR"," AVG","CHEMICAL"," FUNGICIDE","FLUDIOXONIL ",71503,"0.423",NA
0,2016,"YEAR","FLORIDA",12,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB / ACRE / YEAR"," AVG","CHEMICAL"," FUNGICIDE","FLUXAPYROXAD ",138009,"(D)",NA
0,2016,"YEAR","FLORIDA",12,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB / ACRE / YEAR"," AVG","CHEMICAL"," FUNGICIDE","IPRODIONE ",109801,"(D)",NA
0,2016,"YEAR","FLORIDA",12,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB / ACRE / YEAR"," AVG","CHEMICAL"," FUNGICIDE","ISOFETAMID ",270000,"0.544",NA
0,2016,"YEAR","FLORIDA",12,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB / ACRE / YEAR"," AVG","CHEMICAL"," FUNGICIDE","MANCOZEB ",14504,"(D)",NA
0,2016,"YEAR","FLORIDA",12,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB / ACRE / YEAR"," AVG","CHEMICAL"," FUNGICIDE","MEFENOXAM ",113502,"(D)",NA
0,2016,"YEAR","FLORIDA",12,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB / ACRE / YEAR"," AVG","CHEMICAL"," FUNGICIDE","MYCLOBUTANIL ",128857,"(D)",NA
0,2016,"YEAR","FLORIDA",12,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB / ACRE / YEAR"," AVG","CHEMICAL"," FUNGICIDE","PENTHIOPYRAD ",90112,"(D)",NA
0,2016,"YEAR","FLORIDA",12,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB / ACRE / YEAR"," AVG","CHEMICAL"," FUNGICIDE","POLYOXIN D ZINC SALT ",230000,"(D)",NA
0,2016,"YEAR","FLORIDA",12,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB / ACRE / YEAR"," AVG","CHEMICAL"," FUNGICIDE","POTASSIUM BICARBON. ",73508,"(D)",NA
0,2016,"YEAR","FLORIDA",12,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB / ACRE / YEAR"," AVG","CHEMICAL"," FUNGICIDE","PROPICONAZOLE ",122101,"(D)",NA
0,2016,"YEAR","FLORIDA",12,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB / ACRE / YEAR"," AVG","CHEMICAL"," FUNGICIDE","PYRACLOSTROBIN ",99100,"(D)",NA
0,2016,"YEAR","FLORIDA",12,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB / ACRE / YEAR"," AVG","CHEMICAL"," FUNGICIDE","PYRIMETHANIL ",288201,"(D)",NA
0,2016,"YEAR","FLORIDA",12,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB / ACRE / YEAR"," AVG","CHEMICAL"," FUNGICIDE","QUINOLINE ",55459,"(D)",NA
0,2016,"YEAR","FLORIDA",12,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB / ACRE / YEAR"," AVG","CHEMICAL"," FUNGICIDE","STREPTOMYCES LYDICUS ",6327,"(NA)",NA
0,2016,"YEAR","FLORIDA",12,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB / ACRE / YEAR"," AVG","CHEMICAL"," FUNGICIDE","SULFUR ",77501,"(D)",NA
0,2016,"YEAR","FLORIDA",12,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB / ACRE / YEAR"," AVG","CHEMICAL"," FUNGICIDE","TETRACONAZOLE ",120603,"(D)",NA
0,2016,"YEAR","FLORIDA",12,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB / ACRE / YEAR"," AVG","CHEMICAL"," FUNGICIDE","THIOPHANATE-METHYL ",102001,"1.298",NA
0,2016,"YEAR","FLORIDA",12,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB / ACRE / YEAR"," AVG","CHEMICAL"," FUNGICIDE","THIRAM ",79801,"(D)",NA
0,2016,"YEAR","FLORIDA",12,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB / ACRE / YEAR"," AVG","CHEMICAL"," FUNGICIDE","TRIFLUMIZOLE ",128879,"(D)",NA
0,2016,"YEAR","FLORIDA",12,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB / ACRE / YEAR"," AVG","CHEMICAL"," HERBICIDE","FLUMIOXAZIN ",129034,"(D)",NA
0,2016,"YEAR","FLORIDA",12,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB / ACRE / YEAR"," AVG","CHEMICAL"," HERBICIDE","GLYPHOSATE ISO. SALT ",103601,"(D)",NA
0,2016,"YEAR","FLORIDA",12,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB / ACRE / YEAR"," AVG","CHEMICAL"," HERBICIDE","HALOSULFURON-METHYL ",128721,"(D)",NA
0,2016,"YEAR","FLORIDA",12,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB / ACRE / YEAR"," AVG","CHEMICAL"," HERBICIDE","PARAQUAT ",61601,"(D)",NA
0,2016,"YEAR","FLORIDA",12,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB / ACRE / YEAR"," AVG","CHEMICAL"," INSECTICIDE","ABAMECTIN ",122804,"(D)",NA
0,2016,"YEAR","FLORIDA",12,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB / ACRE / YEAR"," AVG","CHEMICAL"," INSECTICIDE","ACEQUINOCYL ",6329,"(D)",NA
0,2016,"YEAR","FLORIDA",12,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB / ACRE / YEAR"," AVG","CHEMICAL"," INSECTICIDE","ACETAMIPRID ",99050,"(D)",NA
0,2016,"YEAR","FLORIDA",12,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB / ACRE / YEAR"," AVG","CHEMICAL"," INSECTICIDE","BIFENAZATE ",586,"0.84",NA
0,2016,"YEAR","FLORIDA",12,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB / ACRE / YEAR"," AVG","CHEMICAL"," INSECTICIDE","BIFENTHRIN ",128825,"0.162",NA
0,2016,"YEAR","FLORIDA",12,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB / ACRE / YEAR"," AVG","CHEMICAL"," INSECTICIDE","BT KURSTAK ABTS-1857 ",6523,"(NA)",NA
0,2016,"YEAR","FLORIDA",12,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB / ACRE / YEAR"," AVG","CHEMICAL"," INSECTICIDE","BT KURSTAKI ABTS-351 ",6522,"(NA)",NA
0,2016,"YEAR","FLORIDA",12,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB / ACRE / YEAR"," AVG","CHEMICAL"," INSECTICIDE","BURKHOLDERIA A396 CELLS & MEDIA ",6534,"(NA)",NA
0,2016,"YEAR","FLORIDA",12,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB / ACRE / YEAR"," AVG","CHEMICAL"," INSECTICIDE","CHLORANTRANILIPROLE ",90100,"0.08",NA
0,2016,"YEAR","FLORIDA",12,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB / ACRE / YEAR"," AVG","CHEMICAL"," INSECTICIDE","CHROMOBAC SUBTSUGAE PRAA4-1 CELLS AND SPENT MEDIA ",16329,"(NA)",NA
0,2016,"YEAR","FLORIDA",12,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB / ACRE / YEAR"," AVG","CHEMICAL"," INSECTICIDE","CYFLUMETOFEN<U+FFFD>= 138831",NA,"(D)",NA
0,2016,"YEAR","FLORIDA",12,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB / ACRE / YEAR"," AVG","CHEMICAL"," INSECTICIDE","ENDOSULFAN ",79401,"(D)",NA
0,2016,"YEAR","FLORIDA",12,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB / ACRE / YEAR"," AVG","CHEMICAL"," INSECTICIDE","ETOXAZOLE ",107091,"(D)",NA
0,2016,"YEAR","FLORIDA",12,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB / ACRE / YEAR"," AVG","CHEMICAL"," INSECTICIDE","FENPYROXIMATE ",129131,"(D)",NA
0,2016,"YEAR","FLORIDA",12,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB / ACRE / YEAR"," AVG","CHEMICAL"," INSECTICIDE","FLONICAMID ",128016,"(D)",NA
0,2016,"YEAR","FLORIDA",12,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB / ACRE / YEAR"," AVG","CHEMICAL"," INSECTICIDE","FLUBENDIAMIDE ",27602,"(D)",NA
0,2016,"YEAR","FLORIDA",12,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB / ACRE / YEAR"," AVG","CHEMICAL"," INSECTICIDE","HEXYTHIAZOX ",128849,"(D)",NA
0,2016,"YEAR","FLORIDA",12,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB / ACRE / YEAR"," AVG","CHEMICAL"," INSECTICIDE","MALATHION ",57701,"(D)",NA
0,2016,"YEAR","FLORIDA",12,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB / ACRE / YEAR"," AVG","CHEMICAL"," INSECTICIDE","MUSTARD OIL ",4901,"(D)",NA
0,2016,"YEAR","FLORIDA",12,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB / ACRE / YEAR"," AVG","CHEMICAL"," INSECTICIDE","NALED ",34401,"(D)",NA
0,2016,"YEAR","FLORIDA",12,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB / ACRE / YEAR"," AVG","CHEMICAL"," INSECTICIDE","NEEM OIL, CLAR. HYD. ",25007,"(D)",NA
0,2016,"YEAR","FLORIDA",12,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB / ACRE / YEAR"," AVG","CHEMICAL"," INSECTICIDE","NOVALURON ",124002,"0.092",NA
0,2016,"YEAR","FLORIDA",12,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB / ACRE / YEAR"," AVG","CHEMICAL"," INSECTICIDE","PIPERONYL BUTOXIDE ",67501,"(D)",NA
0,2016,"YEAR","FLORIDA",12,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB / ACRE / YEAR"," AVG","CHEMICAL"," INSECTICIDE","PYRETHRINS ",69001,"(D)",NA
0,2016,"YEAR","FLORIDA",12,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB / ACRE / YEAR"," AVG","CHEMICAL"," INSECTICIDE","SPINETORAM ",110007,"(D)",NA
0,2016,"YEAR","FLORIDA",12,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB / ACRE / YEAR"," AVG","CHEMICAL"," INSECTICIDE","SPIROMESIFEN ",24875,"(D)",NA
0,2016,"YEAR","FLORIDA",12,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB / ACRE / YEAR"," AVG","CHEMICAL"," INSECTICIDE","SULFOXAFLOR ",5210,"(D)",NA
0,2016,"YEAR","FLORIDA",12,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB / ACRE / YEAR"," AVG","CHEMICAL"," INSECTICIDE","THIAMETHOXAM ",60109,"(D)",NA
0,2016,"YEAR","FLORIDA",12,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB / ACRE / YEAR"," AVG","CHEMICAL"," OTHER","ACIBENZOLAR-S-METHYL ",61402,"(D)",NA
0,2016,"YEAR","FLORIDA",12,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB / ACRE / YEAR"," AVG","CHEMICAL"," OTHER","CAPSAICIN ",70701,"(D)",NA
0,2016,"YEAR","FLORIDA",12,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB / ACRE / YEAR"," AVG","CHEMICAL"," OTHER","CHLOROPICRIN ",81501,"(D)",NA
0,2016,"YEAR","FLORIDA",12,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB / ACRE / YEAR"," AVG","CHEMICAL"," OTHER","DICHLOROPROPENE ",29001,"(D)",NA
0,2016,"YEAR","FLORIDA",12,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB / ACRE / YEAR"," AVG","CHEMICAL"," OTHER","HARPIN A B PROTEIN ",6506,"(D)",NA
0,2016,"YEAR","FLORIDA",12,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB / ACRE / YEAR"," AVG","CHEMICAL"," OTHER","MINERAL OIL ",63502,"(D)",NA
0,2016,"YEAR","FLORIDA",12,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB / ACRE / YEAR"," AVG","CHEMICAL"," OTHER","REYNOUTRIA SACHALINE ",55809,"(D)",NA
0,2016,"YEAR","FLORIDA",12,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN NUMBER"," AVG","CHEMICAL"," FUNGICIDE","AZOXYSTROBIN ",128810,"2.2",NA
0,2016,"YEAR","FLORIDA",12,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN NUMBER"," AVG","CHEMICAL"," FUNGICIDE","BACILLUS SUBTILIS ",6479,"(D)",NA
0,2016,"YEAR","FLORIDA",12,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN NUMBER"," AVG","CHEMICAL"," FUNGICIDE","BLAD ",30006,"(D)",NA
0,2016,"YEAR","FLORIDA",12,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN NUMBER"," AVG","CHEMICAL"," FUNGICIDE","BOSCALID ",128008,"(D)",NA
0,2016,"YEAR","FLORIDA",12,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN NUMBER"," AVG","CHEMICAL"," FUNGICIDE","CAPTAN ",81301,"7.9",NA
0,2016,"YEAR","FLORIDA",12,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN NUMBER"," AVG","CHEMICAL"," FUNGICIDE","CHLOROTHALONIL ",81901,"(D)",NA
0,2016,"YEAR","FLORIDA",12,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN NUMBER"," AVG","CHEMICAL"," FUNGICIDE","COPPER HYDROXIDE ",23401,"(D)",NA
0,2016,"YEAR","FLORIDA",12,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN NUMBER"," AVG","CHEMICAL"," FUNGICIDE","CYAZOFAMID ",85651,"(D)",NA
0,2016,"YEAR","FLORIDA",12,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN NUMBER"," AVG","CHEMICAL"," FUNGICIDE","CYFLUFENAMID ",555550,"1.8",NA
0,2016,"YEAR","FLORIDA",12,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN NUMBER"," AVG","CHEMICAL"," FUNGICIDE","CYPRODINIL ",288202,"2.1",NA
0,2016,"YEAR","FLORIDA",12,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN NUMBER"," AVG","CHEMICAL"," FUNGICIDE","DIFENOCONAZOLE ",128847,"(D)",NA
0,2016,"YEAR","FLORIDA",12,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN NUMBER"," AVG","CHEMICAL"," FUNGICIDE","FENHEXAMID ",90209,"(D)",NA
0,2016,"YEAR","FLORIDA",12,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN NUMBER"," AVG","CHEMICAL"," FUNGICIDE","FLUDIOXONIL ",71503,"1.9",NA
0,2016,"YEAR","FLORIDA",12,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN NUMBER"," AVG","CHEMICAL"," FUNGICIDE","FLUXAPYROXAD ",138009,"(D)",NA
0,2016,"YEAR","FLORIDA",12,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN NUMBER"," AVG","CHEMICAL"," FUNGICIDE","IPRODIONE ",109801,"(D)",NA
0,2016,"YEAR","FLORIDA",12,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN NUMBER"," AVG","CHEMICAL"," FUNGICIDE","ISOFETAMID ",270000,"1.5",NA
0,2016,"YEAR","FLORIDA",12,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN NUMBER"," AVG","CHEMICAL"," FUNGICIDE","MANCOZEB ",14504,"(D)",NA
0,2016,"YEAR","FLORIDA",12,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN NUMBER"," AVG","CHEMICAL"," FUNGICIDE","MEFENOXAM ",113502,"(D)",NA
0,2016,"YEAR","FLORIDA",12,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN NUMBER"," AVG","CHEMICAL"," FUNGICIDE","MYCLOBUTANIL ",128857,"(D)",NA
0,2016,"YEAR","FLORIDA",12,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN NUMBER"," AVG","CHEMICAL"," FUNGICIDE","PENTHIOPYRAD ",90112,"(D)",NA
0,2016,"YEAR","FLORIDA",12,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN NUMBER"," AVG","CHEMICAL"," FUNGICIDE","POLYOXIN D ZINC SALT ",230000,"(D)",NA
0,2016,"YEAR","FLORIDA",12,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN NUMBER"," AVG","CHEMICAL"," FUNGICIDE","POTASSIUM BICARBON. ",73508,"(D)",NA
0,2016,"YEAR","FLORIDA",12,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN NUMBER"," AVG","CHEMICAL"," FUNGICIDE","PROPICONAZOLE ",122101,"(D)",NA
0,2016,"YEAR","FLORIDA",12,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN NUMBER"," AVG","CHEMICAL"," FUNGICIDE","PYRACLOSTROBIN ",99100,"(D)",NA
0,2016,"YEAR","FLORIDA",12,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN NUMBER"," AVG","CHEMICAL"," FUNGICIDE","PYRIMETHANIL ",288201,"(D)",NA
0,2016,"YEAR","FLORIDA",12,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN NUMBER"," AVG","CHEMICAL"," FUNGICIDE","QUINOLINE ",55459,"(D)",NA
0,2016,"YEAR","FLORIDA",12,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN NUMBER"," AVG","CHEMICAL"," FUNGICIDE","STREPTOMYCES LYDICUS ",6327,"(D)",NA
0,2016,"YEAR","FLORIDA",12,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN NUMBER"," AVG","CHEMICAL"," FUNGICIDE","SULFUR ",77501,"(D)",NA
0,2016,"YEAR","FLORIDA",12,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN NUMBER"," AVG","CHEMICAL"," FUNGICIDE","TETRACONAZOLE ",120603,"(D)",NA
0,2016,"YEAR","FLORIDA",12,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN NUMBER"," AVG","CHEMICAL"," FUNGICIDE","THIOPHANATE-METHYL ",102001,"2",NA
0,2016,"YEAR","FLORIDA",12,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN NUMBER"," AVG","CHEMICAL"," FUNGICIDE","THIRAM ",79801,"(D)",NA
0,2016,"YEAR","FLORIDA",12,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN NUMBER"," AVG","CHEMICAL"," FUNGICIDE","TRIFLUMIZOLE ",128879,"(D)",NA
0,2016,"YEAR","FLORIDA",12,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN NUMBER"," AVG","CHEMICAL"," HERBICIDE","FLUMIOXAZIN ",129034,"(D)",NA
0,2016,"YEAR","FLORIDA",12,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN NUMBER"," AVG","CHEMICAL"," HERBICIDE","GLYPHOSATE ISO. SALT ",103601,"(D)",NA
0,2016,"YEAR","FLORIDA",12,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN NUMBER"," AVG","CHEMICAL"," HERBICIDE","HALOSULFURON-METHYL ",128721,"(D)",NA
0,2016,"YEAR","FLORIDA",12,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN NUMBER"," AVG","CHEMICAL"," HERBICIDE","PARAQUAT ",61601,"(D)",NA
0,2016,"YEAR","FLORIDA",12,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN NUMBER"," AVG","CHEMICAL"," INSECTICIDE","ABAMECTIN ",122804,"(D)",NA
0,2016,"YEAR","FLORIDA",12,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN NUMBER"," AVG","CHEMICAL"," INSECTICIDE","ACEQUINOCYL ",6329,"(D)",NA
0,2016,"YEAR","FLORIDA",12,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN NUMBER"," AVG","CHEMICAL"," INSECTICIDE","ACETAMIPRID ",99050,"(D)",NA
0,2016,"YEAR","FLORIDA",12,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN NUMBER"," AVG","CHEMICAL"," INSECTICIDE","BIFENAZATE ",586,"1.8",NA
0,2016,"YEAR","FLORIDA",12,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN NUMBER"," AVG","CHEMICAL"," INSECTICIDE","BIFENTHRIN ",128825,"1.4",NA
0,2016,"YEAR","FLORIDA",12,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN NUMBER"," AVG","CHEMICAL"," INSECTICIDE","BT KURSTAK ABTS-1857 ",6523,"(D)",NA
0,2016,"YEAR","FLORIDA",12,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN NUMBER"," AVG","CHEMICAL"," INSECTICIDE","BT KURSTAKI ABTS-351 ",6522,"(D)",NA
0,2016,"YEAR","FLORIDA",12,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN NUMBER"," AVG","CHEMICAL"," INSECTICIDE","BURKHOLDERIA A396 CELLS & MEDIA ",6534,"(D)",NA
0,2016,"YEAR","FLORIDA",12,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN NUMBER"," AVG","CHEMICAL"," INSECTICIDE","CHLORANTRANILIPROLE ",90100,"1.5",NA
0,2016,"YEAR","FLORIDA",12,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN NUMBER"," AVG","CHEMICAL"," INSECTICIDE","CHROMOBAC SUBTSUGAE PRAA4-1 CELLS AND SPENT MEDIA ",16329,"(D)",NA
0,2016,"YEAR","FLORIDA",12,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN NUMBER"," AVG","CHEMICAL"," INSECTICIDE","CYFLUMETOFEN<U+FFFD>= 138831",NA,"(D)",NA
0,2016,"YEAR","FLORIDA",12,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN NUMBER"," AVG","CHEMICAL"," INSECTICIDE","ENDOSULFAN ",79401,"(D)",NA
0,2016,"YEAR","FLORIDA",12,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN NUMBER"," AVG","CHEMICAL"," INSECTICIDE","ETOXAZOLE ",107091,"(D)",NA
0,2016,"YEAR","FLORIDA",12,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN NUMBER"," AVG","CHEMICAL"," INSECTICIDE","FENPYROXIMATE ",129131,"(D)",NA
0,2016,"YEAR","FLORIDA",12,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN NUMBER"," AVG","CHEMICAL"," INSECTICIDE","FLONICAMID ",128016,"(D)",NA
0,2016,"YEAR","FLORIDA",12,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN NUMBER"," AVG","CHEMICAL"," INSECTICIDE","FLUBENDIAMIDE ",27602,"(D)",NA
0,2016,"YEAR","FLORIDA",12,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN NUMBER"," AVG","CHEMICAL"," INSECTICIDE","HEXYTHIAZOX ",128849,"(D)",NA
0,2016,"YEAR","FLORIDA",12,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN NUMBER"," AVG","CHEMICAL"," INSECTICIDE","MALATHION ",57701,"(D)",NA
0,2016,"YEAR","FLORIDA",12,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN NUMBER"," AVG","CHEMICAL"," INSECTICIDE","MUSTARD OIL ",4901,"(D)",NA
0,2016,"YEAR","FLORIDA",12,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN NUMBER"," AVG","CHEMICAL"," INSECTICIDE","NALED ",34401,"(D)",NA
